"data_group","file_path","source_kind","suite_from_name","k_from_name","line_no","key","value"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","807","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","807","step_accept","[1.0, 0.5601]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","807","waste_ratio","0.2200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","808","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","808","hist","2:170"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","808","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","811","average_time_per_proposal_tok_ms","65.62"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","811","scoring_time_ms","68.88"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","811","verification_time_ms","8.39"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","accept","0.7628"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","accept_no_hs","0.7628"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","iter_p95","262.714"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","812","throughput_tps","204.685"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","813","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","813","step_accept","[1.0, 0.5628]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","813","waste_ratio","0.2186"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","814","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","814","hist","2:180"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","814","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","accept","0.7663"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","accept_no_hs","0.7663"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","iter_p95","261.892"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","815","throughput_tps","212.618"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","816","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","816","step_accept","[1.0, 0.5673]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","816","waste_ratio","0.2163"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","817","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","817","hist","2:190"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","817","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","accept","0.7724"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","accept_no_hs","0.7724"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","iter_p95","261.892"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","820","throughput_tps","220.288"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","821","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","821","step_accept","[1.0, 0.5779]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","821","waste_ratio","0.2110"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","822","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","822","hist","2:200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","822","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","823","average_time_per_proposal_tok_ms","67.00"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","823","scoring_time_ms","68.23"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","823","verification_time_ms","7.57"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","accept","0.7825"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","accept_no_hs","0.7825"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","iter_p95","260.685"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","824","throughput_tps","228.045"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","825","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","825","step_accept","[1.0, 0.598]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","825","waste_ratio","0.2010"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","826","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","826","hist","2:210"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","826","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","827","avg_execute_total_ms","62.91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","827","avg_forward_ms","57.65"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","827","avg_logits_ms","1.60"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","827","avg_sampler_ms","3.62"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","827","count","300"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","accept","0.7912"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","accept_no_hs","0.7912"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","iter_p95","260.685"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","830","throughput_tps","234.844"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","831","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","831","step_accept","[1.0, 0.6163]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","831","waste_ratio","0.1919"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","832","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","832","hist","2:220"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","832","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","833","average_time_per_proposal_tok_ms","90.46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","833","scoring_time_ms","100.56"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","833","verification_time_ms","8.31"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","accept","0.7986"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","accept_no_hs","0.7986"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","iter_p95","271.891"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","834","throughput_tps","238.876"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","835","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","835","step_accept","[1.0, 0.633]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","835","waste_ratio","0.1835"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","836","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","836","hist","2:230"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","836","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","accept","0.8047"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","accept_no_hs","0.8047"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","iter_p95","283.729"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","839","throughput_tps","241.471"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","840","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","840","step_accept","[1.0, 0.6483]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","840","waste_ratio","0.1759"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","841","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","841","hist","2:240"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","841","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","842","average_time_per_proposal_tok_ms","85.97"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","842","scoring_time_ms","96.21"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","842","verification_time_ms","7.69"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","accept","0.8101"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","accept_no_hs","0.8101"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","iter_p95","283.394"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","843","throughput_tps","243.575"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","844","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","844","step_accept","[1.0, 0.6623]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","844","waste_ratio","0.1688"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","845","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","845","hist","2:250"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","845","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","accept","0.8103"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","accept_no_hs","0.8103"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","iter_p95","283.394"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","848","throughput_tps","243.608"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","849","k","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","849","step_accept","[1.0, 0.6614]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","849","waste_ratio","0.1693"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","850","high_k_occ","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","850","hist","2:260"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","850","switch_per_min","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","851","average_time_per_proposal_tok_ms","81.42"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","851","scoring_time_ms","94.06"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","851","verification_time_ms","7.16"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","852","avg_execute_total_ms","65.84"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","852","avg_forward_ms","60.97"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","852","avg_logits_ms","1.44"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","852","avg_sampler_ms","3.40"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","852","count","350"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","accept","0.8119"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","accept_no_hs","0.8119"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","accept_with_hs","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","hs_ratio","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","iter_p95","282.425"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","853","throughput_tps","243.555"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","854","k","2"
