"data_group","file_path","source_kind","suite","k","tag","line_no","key","value"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","8","NUM_PROMPTS","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","8","REQUEST_RATE","16"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","9","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","10","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","11","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","12","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","13","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","14","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","15","serve_cmd","vllm serve /mnt/ky2307909/siyuan.tong/Qwen3-8B --gpu-memory-utilization 0.90 --max-model-len 8192 --served-model-name qwen3-8B --trust-remote-code --port 8000 --host 127.0.0.1 --enforce-eager --speculative-config \{\""method\"":\""draft_model\""\,\""model\"":\""/mnt/ky2307909/siyuan.tong/Qwen3-0-6B\""\,\""num_speculative_tokens\"":2\} "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k2.log","meta","D_FP_OFF_MQA_OFF","2","META","16","bench_cmd","vllm bench serve --model qwen3-8B --tokenizer /mnt/ky2307909/siyuan.tong/Qwen3-8B --base-url http://127.0.0.1:8000 --endpoint-type vllm --dataset-name sharegpt --dataset-path /mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json --num-prompts 200 --request-rate 16 --trust-remote-code "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","1","date","2026-03-11 19:18:26"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","2","suite","D_FP_OFF_MQA_OFF"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","3","k","4"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","4","MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-8B"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","5","DRAFT_MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-0-6B"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","6","DATASET_PATH","/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","7","HOST","127.0.0.1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","7","PORT","8000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","8","NUM_PROMPTS","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","8","REQUEST_RATE","16"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","9","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","10","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","11","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","12","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","13","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","14","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","15","serve_cmd","vllm serve /mnt/ky2307909/siyuan.tong/Qwen3-8B --gpu-memory-utilization 0.90 --max-model-len 8192 --served-model-name qwen3-8B --trust-remote-code --port 8000 --host 127.0.0.1 --enforce-eager --speculative-config \{\""method\"":\""draft_model\""\,\""model\"":\""/mnt/ky2307909/siyuan.tong/Qwen3-0-6B\""\,\""num_speculative_tokens\"":4\} "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k4.log","meta","D_FP_OFF_MQA_OFF","4","META","16","bench_cmd","vllm bench serve --model qwen3-8B --tokenizer /mnt/ky2307909/siyuan.tong/Qwen3-8B --base-url http://127.0.0.1:8000 --endpoint-type vllm --dataset-name sharegpt --dataset-path /mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json --num-prompts 200 --request-rate 16 --trust-remote-code "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","1","date","2026-03-11 19:22:20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","2","suite","D_FP_OFF_MQA_OFF"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","3","k","8"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","4","MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-8B"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","5","DRAFT_MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-0-6B"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","6","DATASET_PATH","/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","7","HOST","127.0.0.1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","7","PORT","8000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","8","NUM_PROMPTS","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","8","REQUEST_RATE","16"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","9","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","10","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","11","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","12","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","13","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","14","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","15","serve_cmd","vllm serve /mnt/ky2307909/siyuan.tong/Qwen3-8B --gpu-memory-utilization 0.90 --max-model-len 8192 --served-model-name qwen3-8B --trust-remote-code --port 8000 --host 127.0.0.1 --enforce-eager --speculative-config \{\""method\"":\""draft_model\""\,\""model\"":\""/mnt/ky2307909/siyuan.tong/Qwen3-0-6B\""\,\""num_speculative_tokens\"":8\} "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\meta_D_FP_OFF_MQA_OFF_k8.log","meta","D_FP_OFF_MQA_OFF","8","META","16","bench_cmd","vllm bench serve --model qwen3-8B --tokenizer /mnt/ky2307909/siyuan.tong/Qwen3-8B --base-url http://127.0.0.1:8000 --endpoint-type vllm --dataset-name sharegpt --dataset-path /mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json --num-prompts 200 --request-rate 16 --trust-remote-code "
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","1","date","2026-03-11 19:03:20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","2","WORKSPACE_DIR","/mnt/ky2307909"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","3","ROOT_DIR","/mnt/ky2307909"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","4","LOG_ROOT","/mnt/ky2307909/logs/spec_patch_verify_20260311_190320"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","5","PYTHONPATH","/mnt/ky2307909/vllm-ascend:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/mindformers:"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","6","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","7","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN,ASCEND"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","8","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","9","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","10","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","11","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","19","vllm_ascend","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/__init__.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","20","worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","21","model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/model_runner.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","22","draft_model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/draft_model_runner.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","23","patch_spec_decode_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_spec_decode_worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","24","patch_multi_step_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_multi_step_worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","25","worker_has_base_stage_log","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","26","runner_has_base_stage_log","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_C_FP_OFF_MQA_ON.log","probe","C_FP_OFF_MQA_ON",,"PROBE","27","draft_has_fastpath_log","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","1","date","2026-03-11 19:14:10"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","2","WORKSPACE_DIR","/mnt/ky2307909"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","3","ROOT_DIR","/mnt/ky2307909"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","4","LOG_ROOT","/mnt/ky2307909/logs/spec_patch_verify_20260311_190320"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","5","PYTHONPATH","/mnt/ky2307909/vllm-ascend:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/mindformers:"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","6","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","7","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","8","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","9","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","10","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","11","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","19","vllm_ascend","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/__init__.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","20","worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","21","model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/model_runner.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","22","draft_model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/draft_model_runner.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","23","patch_spec_decode_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_spec_decode_worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","24","patch_multi_step_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_multi_step_worker.py"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","25","worker_has_base_stage_log","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","26","runner_has_base_stage_log","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\probe_D_FP_OFF_MQA_OFF.log","probe","D_FP_OFF_MQA_OFF",,"PROBE","27","draft_has_fastpath_log","True"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","1","date","2026-03-11 19:27:02"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","2","suite","NO_SPEC"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","3","k","0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","4","MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-8B"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","5","DRAFT_MODEL_PATH","/mnt/ky2307909/siyuan.tong/Qwen3-0-6B"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","6","DATASET_PATH","/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","7","HOST","127.0.0.1"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","7","PORT","8000"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","8","NUM_PROMPTS","200"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","8","REQUEST_RATE","16"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","9","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN,ASCEND"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","10","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN,ASCEND"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","11","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","12","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","13","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","14","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","15","serve_cmd","vllm serve /mnt/ky2307909/siyuan.tong/Qwen3-8B --gpu-memory-utilization 0.90 --max-model-len 8192 --served-model-name qwen3-8B --trust-remote-code --port 8000 --host 127.0.0.1 --enforce-eager "
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\meta_NO_SPEC_k0.log","meta","NO_SPEC","0","META","16","bench_cmd","vllm bench serve --model qwen3-8B --tokenizer /mnt/ky2307909/siyuan.tong/Qwen3-8B --base-url http://127.0.0.1:8000 --endpoint-type vllm --dataset-name sharegpt --dataset-path /mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json --num-prompts 200 --request-rate 16 --trust-remote-code "
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","1","date","2026-03-11 19:26:43"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","2","WORKSPACE_DIR","/mnt/ky2307909"
