"data_group","file_path","source_kind","suite_from_name","k_from_name","key","last_line_no","last_value"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","top_p","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","trust_remote_code","20","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","use_beam_search","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","append_result","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","base_url","20","'http://127.0.0.1:8000'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","bench_type","20","'serve'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","burstiness","20","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","dataset_name","20","'sharegpt'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","dataset_path","20","'/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","disable_tqdm","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","dispatch_function","20","<function BenchmarkServingSubcommand.cmd at 0xfffc1f333490>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","endpoint","20","'/v1/completions'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","endpoint_type","20","'vllm'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","goodput","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","hf_output_len","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","hf_split","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","hf_subset","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","host","20","'127.0.0.1'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","ignore_eos","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","label","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","logprobs","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","lora_modules","20","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","max_concurrency","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","metadata","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","metric_percentiles","20","'99'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","min_p","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","model","20","'qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","num_prompts","20","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","percentile_metrics","20","'ttft,tpot,itl'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","port","20","8000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","profile","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_input_len","20","1024"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_output_len","20","128"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_prefix_len","20","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_range_ratio","20","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","request_rate","20","16.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","result_dir","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","result_filename","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","save_detailed","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","save_result","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","seed","20","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","served_model_name","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sharegpt_output_len","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_input_len","20","550"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_output_len","20","150"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_prefix_len","20","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","subparser","20","'bench'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","temperature","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","tokenizer","20","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","tokenizer_mode","20","'auto'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","top_k","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","top_p","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","trust_remote_code","20","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","use_beam_search","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","append_result","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","base_url","20","'http://127.0.0.1:8000'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","bench_type","20","'serve'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","burstiness","20","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","dataset_name","20","'sharegpt'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","dataset_path","20","'/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","disable_tqdm","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","dispatch_function","20","<function BenchmarkServingSubcommand.cmd at 0xfffc027ab640>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","endpoint","20","'/v1/completions'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","endpoint_type","20","'vllm'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","goodput","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","hf_output_len","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","hf_split","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","hf_subset","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","host","20","'127.0.0.1'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","ignore_eos","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","label","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","logprobs","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","lora_modules","20","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","max_concurrency","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","metadata","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","metric_percentiles","20","'99'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","min_p","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","model","20","'qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","num_prompts","20","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","percentile_metrics","20","'ttft,tpot,itl'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","port","20","8000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","profile","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_input_len","20","1024"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_output_len","20","128"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_prefix_len","20","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_range_ratio","20","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","request_rate","20","16.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","result_dir","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","result_filename","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","save_detailed","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","save_result","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","seed","20","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","served_model_name","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sharegpt_output_len","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_input_len","20","550"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_output_len","20","150"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_prefix_len","20","200"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","subparser","20","'bench'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","temperature","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","tokenizer","20","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","tokenizer_mode","20","'auto'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","top_k","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","top_p","20","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","trust_remote_code","20","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","use_beam_search","20","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept","133","0.8268"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept_no_hs","133","0.8268"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept_with_hs","133","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","average_time_per_proposal_tok_ms","135","68.99"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_execute_total_ms","124","67.64"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_forward_ms","124","63.36"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_logits_ms","124","1.21"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_sampler_ms","124","3.02"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","backend","2","ASCEND"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","bad_words","29","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","capability","2","ASCEND,FLASH_ATTN)."
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","count","124","450"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","draft_tp","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","extra_args","29","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_adapter","5","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_backend","5","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_disabled","5","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_lora","5","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_prompt","5","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","frequency_penalty","29","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","guided_decoding","29","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","hs_ratio","133","0.0000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","ignore_eos","29","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","include_stop_str_in_output","29","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","is_tp1_runner","4","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","iter_p95","133","279.785"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","k","134","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","logprobs","29","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","max_tokens","29","340"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","min_p","29","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","min_tokens","29","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","model_runner","4","<class 'vllm_ascend.worker.draft_model_runner.TP1DraftModelRunner'>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","model_type","1","qwen3)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","ms_hit","5","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","ms_total","5","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","n","29","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","presence_penalty","29","0.0"
